Case,No,Task,CC.Ch1,GN.Ch1,NS.Ch1,BU.Ch1,FA.Ch1,LD.Ch1,BZ.Ch1,FC.Ch1,FP.Ch1,RP.Ch1,PP.Ch1,KA.Ch1,SC.Ch1,TS.Ch1,NV.Ch1,MA.Ch1,LB.Ch1,AF.Ch1,HU.Ch1,Price.Ch1,CC.Ch2,GN.Ch2,NS.Ch2,BU.Ch2,FA.Ch2,LD.Ch2,BZ.Ch2,FC.Ch2,FP.Ch2,RP.Ch2,PP.Ch2,KA.Ch2,SC.Ch2,TS.Ch2,NV.Ch2,MA.Ch2,LB.Ch2,AF.Ch2,HU.Ch2,Price.Ch2,CC.Ch3,GN.Ch3,NS.Ch3,BU.Ch3,FA.Ch3,LD.Ch3,BZ.Ch3,FC.Ch3,FP.Ch3,RP.Ch3,PP.Ch3,KA.Ch3,SC.Ch3,TS.Ch3,NV.Ch3,MA.Ch3,LB.Ch3,AF.Ch3,HU.Ch3,Price.Ch3,CC.Ch4,GN.Ch4,NS.Ch4,BU.Ch4,FA.Ch4,LD.Ch4,BZ.Ch4,FC.Ch4,FP.Ch4,RP.Ch4,PP.Ch4,KA.Ch4,SC.Ch4,TS.Ch4,NV.Ch4,MA.Ch4,LB.Ch4,AF.Ch4,HU.Ch4,Price.Ch4,segment,year,miles,night,gender,age,educ,region,Urb,income,ppark,Ch1,Ch2,Ch3,Ch4,Choice
753,14302,14,1,0,2,4,0,3,3,0,0,2,0,0,4,2,0,0,0,3,0,8,2,0,5,6,0,1,2,0,0,2,0,0,3,1,0,0,0,2,0,1,3,0,3,4,0,1,1,0,0,1,0,0,3,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,251 To 300 Miles,71% To 80%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Yearly,,,,,
753,14303,15,0,2,4,0,0,0,0,1,4,0,0,1,0,2,3,1,1,0,0,11,0,1,2,0,0,0,0,2,4,0,0,2,0,3,2,3,3,0,0,3,0,2,2,0,0,0,0,2,2,0,0,1,0,3,3,1,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,251 To 300 Miles,71% To 80%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Yearly,,,,,
753,14304,16,3,0,0,1,0,0,3,0,0,0,0,0,1,0,3,3,1,3,2,10,3,0,0,3,0,0,1,0,0,0,0,0,1,0,3,3,3,1,2,1,1,0,0,6,0,0,2,0,0,0,0,0,2,0,3,4,2,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,251 To 300 Miles,71% To 80%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Yearly,,,,,
753,14305,17,0,1,0,1,2,2,0,2,2,2,1,1,0,0,0,0,0,0,0,4,0,1,0,3,2,2,0,2,3,1,2,2,0,0,0,0,0,0,0,3,0,1,0,6,2,2,0,2,3,2,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,251 To 300 Miles,71% To 80%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Yearly,,,,,
753,14306,18,2,2,0,0,0,0,0,2,0,2,2,0,4,0,3,3,0,2,0,9,3,2,0,0,0,0,0,1,0,2,2,0,3,0,1,4,0,2,0,1,2,1,0,0,0,0,0,1,0,1,1,0,1,0,2,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,251 To 300 Miles,71% To 80%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Yearly,,,,,
753,14307,19,0,0,1,0,0,1,1,0,1,1,0,2,0,1,0,0,4,0,2,2,0,0,2,0,0,1,3,0,3,1,0,2,0,1,0,0,4,0,2,7,0,0,5,0,0,2,3,0,3,1,0,2,0,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,251 To 300 Miles,71% To 80%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Yearly,,,,,
754,14308,1,2,2,4,6,1,0,0,1,0,0,3,0,0,0,0,0,1,0,2,2,3,1,1,4,2,0,0,1,0,0,2,0,0,0,0,0,1,0,1,5,2,2,4,3,2,0,0,2,0,0,2,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14309,2,0,0,0,0,1,2,0,0,3,0,0,1,1,2,1,1,0,2,0,8,0,0,0,0,2,2,0,0,1,0,0,2,3,2,3,2,0,3,0,7,0,0,0,0,2,1,0,0,3,0,0,1,3,3,3,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14310,3,0,0,0,0,0,3,1,2,4,0,2,0,3,2,0,4,2,0,0,10,0,0,0,0,0,2,3,1,2,0,2,0,3,1,0,4,3,0,0,3,0,0,0,0,0,1,2,2,4,0,1,0,1,3,0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14311,4,3,1,2,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,1,11,3,2,2,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,7,2,2,3,0,2,0,3,0,0,1,0,2,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14312,5,0,0,2,6,0,1,0,0,1,0,3,2,0,0,0,2,0,3,1,3,0,0,5,4,0,3,0,0,2,0,2,2,0,0,0,3,0,2,2,8,0,0,2,2,0,1,0,0,2,0,3,2,0,0,0,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14313,6,0,2,0,1,0,0,2,2,0,2,0,0,0,2,1,0,2,2,0,5,0,2,0,5,0,0,1,2,0,1,0,0,0,2,3,0,3,1,0,6,0,2,0,5,0,0,2,1,0,2,0,0,0,3,1,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14314,7,2,0,0,2,1,2,0,0,4,0,0,0,3,0,3,0,1,0,2,7,1,0,0,2,1,1,0,0,2,0,0,0,4,0,2,0,1,0,2,4,2,0,0,2,2,1,0,0,2,0,0,0,4,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14315,8,3,2,1,0,0,0,3,1,0,2,0,2,4,0,0,3,0,0,0,7,3,2,3,0,0,0,1,1,0,1,0,2,4,0,0,3,0,0,0,10,2,2,1,0,0,0,1,1,0,2,0,1,4,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14316,9,1,1,0,0,1,0,0,0,0,0,3,2,0,3,0,4,3,3,0,9,2,1,0,0,2,0,0,0,0,0,3,2,0,2,0,4,4,3,0,3,3,1,0,0,2,0,0,0,0,0,3,2,0,1,0,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14317,10,0,0,4,2,2,0,2,2,0,0,1,0,4,3,2,0,0,0,0,10,0,0,1,6,1,0,1,1,0,0,2,0,4,1,2,0,0,0,0,8,0,0,3,4,1,0,1,2,0,0,1,0,4,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14318,11,2,0,0,0,2,2,0,2,2,1,0,0,0,3,0,0,0,3,1,4,1,0,0,0,1,1,0,2,4,1,0,0,0,1,0,0,0,1,2,7,2,0,0,0,2,2,0,1,1,2,0,0,0,1,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14319,12,0,0,0,0,0,3,3,0,0,1,3,2,0,0,1,0,4,1,2,1,0,0,0,0,0,1,2,0,0,2,1,1,0,0,2,0,3,3,1,3,0,0,0,0,0,2,3,0,0,1,1,2,0,0,1,0,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14320,13,0,2,2,4,0,0,0,0,2,2,0,0,3,2,0,1,0,0,1,8,0,2,2,1,0,0,0,0,4,1,0,0,1,2,0,2,0,0,2,8,0,1,1,3,0,0,0,0,4,2,0,0,1,1,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14321,14,0,2,4,0,0,2,0,2,0,0,0,2,4,0,3,0,4,2,0,2,0,2,4,0,0,2,0,1,0,0,0,2,2,0,3,0,4,1,0,11,0,1,1,0,0,2,0,2,0,0,0,2,3,0,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14322,15,1,0,0,3,2,0,1,0,3,0,3,2,0,0,0,2,0,1,0,8,3,0,0,4,2,0,3,0,2,0,1,2,0,0,0,3,0,3,0,5,3,0,0,6,1,0,1,0,1,0,3,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14323,16,0,2,0,0,2,0,1,0,4,0,3,0,4,0,3,0,3,0,2,8,0,1,0,0,1,0,1,0,4,0,2,0,4,0,1,0,3,0,2,6,0,2,0,0,1,0,1,0,3,0,1,0,3,0,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14324,17,1,0,5,4,0,1,0,1,0,1,0,0,0,1,3,1,0,0,0,10,1,0,5,5,0,3,0,1,0,1,0,0,0,2,3,3,0,0,0,10,2,0,1,4,0,1,0,2,0,2,0,0,0,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14325,18,0,0,0,0,1,0,3,2,0,1,0,2,4,0,0,4,0,2,1,8,0,0,0,0,1,0,2,1,0,2,0,2,3,0,0,1,0,1,2,8,0,0,0,0,2,0,3,1,0,2,0,2,1,0,0,4,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
754,14326,19,1,1,4,5,0,3,0,0,2,0,2,0,0,3,0,0,4,0,0,10,2,1,1,2,0,2,0,0,2,0,3,0,0,2,0,0,3,0,0,9,2,2,1,5,0,3,0,0,3,0,3,0,0,1,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prestige Luxury Sedan,2005,Over 400 Miles,31% To 40%,Male,Under 30,Postgraduate College,NE,Suburban,"$50,000 to $59,999",Weekly,,,,,
755,14327,1,0,1,1,6,2,0,0,0,1,2,1,0,0,3,3,0,0,0,0,5,0,1,4,3,2,0,0,0,1,2,3,0,0,2,1,0,0,0,0,9,0,1,2,2,2,0,0,0,2,2,1,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14328,2,3,0,0,0,0,1,2,2,0,0,0,2,4,0,0,2,0,2,2,5,1,0,0,0,0,1,2,2,0,0,0,1,2,0,0,4,0,1,2,7,2,0,0,0,0,3,1,1,0,0,0,1,2,0,0,1,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14329,3,2,1,4,0,0,0,1,0,0,2,0,1,0,0,1,3,1,0,0,8,2,2,4,0,0,0,1,0,0,2,0,1,0,0,1,4,2,0,0,1,2,2,3,0,0,0,3,0,0,1,0,1,0,0,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14330,4,0,0,0,4,1,2,0,1,1,0,0,0,2,0,0,0,1,1,1,4,0,0,0,1,2,1,0,2,1,0,0,0,4,0,0,0,3,1,1,9,0,0,0,6,1,1,0,1,2,0,0,0,3,0,0,0,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14331,5,0,2,0,0,0,0,2,2,0,1,2,0,4,3,0,0,3,0,2,5,0,1,0,0,0,0,1,2,0,2,1,0,4,1,0,0,3,0,2,3,0,2,0,0,0,0,1,1,0,2,3,0,3,3,0,0,4,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14332,6,1,0,2,0,0,3,0,0,3,0,3,2,0,1,2,0,0,3,0,5,2,0,2,0,0,2,0,0,2,0,2,2,0,2,2,0,0,2,0,2,3,0,1,0,0,1,0,0,4,0,2,1,0,3,3,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14333,7,0,0,0,5,2,0,0,0,0,1,3,1,0,0,2,4,0,1,2,12,0,0,0,6,2,0,0,0,0,1,2,2,0,0,2,4,0,1,1,5,0,0,0,6,1,0,0,0,0,2,2,1,0,0,3,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14334,8,2,2,0,2,1,0,1,0,2,0,0,0,3,2,0,1,0,0,0,6,3,1,0,4,2,0,3,0,4,0,0,0,4,2,0,4,0,0,0,9,1,1,0,3,1,0,3,0,1,0,0,0,1,2,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14335,9,0,0,4,2,0,2,0,2,0,2,1,0,1,0,0,2,4,0,0,2,0,0,4,5,0,1,0,2,0,1,1,0,3,0,0,3,3,0,0,6,0,0,1,1,0,2,0,2,0,1,2,0,3,0,0,2,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14336,10,2,2,0,0,2,3,0,2,0,0,0,2,0,3,0,0,4,2,0,6,2,2,0,0,1,2,0,1,0,0,0,2,0,3,0,0,3,3,0,12,3,1,0,0,1,3,0,1,0,0,0,1,0,2,0,0,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14337,11,0,0,1,0,0,0,1,2,1,0,0,0,1,1,3,0,0,2,2,2,0,0,3,0,0,0,1,1,1,0,0,0,3,1,1,0,0,1,1,2,0,0,5,0,0,0,2,2,2,0,0,0,3,3,1,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14338,12,0,1,2,0,2,2,0,0,2,0,2,2,0,0,0,4,0,0,2,8,0,2,5,0,1,1,0,0,4,0,3,1,0,0,0,3,0,0,2,2,0,1,1,0,2,3,0,0,2,0,2,1,0,0,0,2,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14339,13,1,0,0,5,0,0,1,2,3,1,0,1,0,0,1,0,4,0,0,10,1,0,0,4,0,0,1,1,1,1,0,2,0,0,3,0,1,0,0,12,2,0,0,2,0,0,1,1,4,1,0,1,0,0,2,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14340,14,3,0,0,0,1,2,1,0,0,1,0,0,1,0,1,3,0,2,0,6,1,0,0,0,2,2,1,0,0,1,0,0,3,0,2,2,0,3,0,5,2,0,0,0,1,3,3,0,0,2,0,0,3,0,3,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14341,15,2,2,1,3,0,0,0,0,0,0,3,0,4,1,0,0,3,0,2,6,3,2,5,1,0,0,0,0,0,0,2,0,2,2,0,0,1,0,1,8,3,2,2,5,0,0,0,0,0,0,2,0,1,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14342,16,0,1,4,0,0,3,2,0,1,2,0,0,0,0,0,4,4,1,0,3,0,2,5,0,0,3,3,0,4,1,0,0,0,0,0,4,1,1,0,2,0,2,3,0,0,3,3,0,3,2,0,0,0,0,0,3,2,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14343,17,0,0,0,1,2,0,2,1,0,0,3,2,0,3,1,0,0,0,2,12,0,0,0,4,1,0,1,2,0,0,1,1,0,3,3,0,0,0,1,9,0,0,0,1,2,0,3,1,0,0,1,2,0,2,1,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14344,18,0,2,0,0,0,0,0,0,2,0,2,2,3,0,2,4,1,2,0,11,0,2,0,0,0,0,0,0,1,0,2,1,1,0,1,3,4,3,0,5,0,2,0,0,0,0,0,0,2,0,2,1,1,0,2,4,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
755,14345,19,2,0,5,5,2,2,0,2,0,2,0,0,0,1,0,0,0,0,2,10,2,0,4,5,1,1,0,2,0,1,0,0,0,1,0,0,0,0,2,5,1,0,4,4,2,2,0,2,0,2,0,0,0,3,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2004,151 To 200 Miles,41% To 50%,Female,50 To 59,Some College (1-3 Years),SE,Suburban,"$40,000 to $49,999",Monthly,,,,,
756,14346,1,0,0,0,0,0,2,0,0,0,2,0,1,2,3,3,3,4,0,2,1,0,0,0,0,0,1,0,0,0,2,0,2,1,2,1,4,1,0,1,6,0,0,0,0,0,2,0,0,0,1,0,2,2,1,3,3,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2005,151 To 200 Miles,31% To 40%,Male,Under 30,College Graduate (4 Years),MW,Urban/City,"$70,000 to $79,999",Daily,,,,,
756,14347,2,1,0,1,2,2,0,1,2,3,0,1,0,0,0,0,0,0,3,0,8,3,0,3,6,1,0,1,1,3,0,3,0,0,0,0,0,0,2,0,5,1,0,4,6,2,0,3,1,4,0,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2005,151 To 200 Miles,31% To 40%,Male,Under 30,College Graduate (4 Years),MW,Urban/City,"$70,000 to $79,999",Daily,,,,,
756,14348,3,0,2,3,2,0,3,0,1,0,0,0,0,0,3,3,3,0,1,0,4,0,2,3,4,0,2,0,1,0,0,0,0,0,3,3,2,0,2,0,2,0,2,2,3,0,2,0,1,0,0,0,0,0,2,1,4,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2005,151 To 200 Miles,31% To 40%,Male,Under 30,College Graduate (4 Years),MW,Urban/City,"$70,000 to $79,999",Daily,,,,,
756,14349,4,3,1,0,0,1,0,3,0,0,2,2,2,4,0,0,0,0,0,1,8,2,1,0,0,2,0,1,0,0,2,1,1,3,0,0,0,0,0,2,2,2,2,0,0,1,0,3,0,0,1,3,1,4,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2005,151 To 200 Miles,31% To 40%,Male,Under 30,College Graduate (4 Years),MW,Urban/City,"$70,000 to $79,999",Daily,,,,,
756,14350,5,1,0,5,0,0,0,0,2,3,0,0,2,0,0,2,2,4,0,2,3,1,0,2,0,0,0,0,1,2,0,0,2,0,0,3,3,3,0,2,4,3,0,4,0,0,0,0,2,2,0,0,1,0,0,1,1,3,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2005,151 To 200 Miles,31% To 40%,Male,Under 30,College Graduate (4 Years),MW,Urban/City,"$70,000 to $79,999",Daily,,,,,
756,14351,6,0,2,0,5,1,2,1,0,3,0,0,0,3,1,0,0,1,0,0,9,0,2,0,2,2,2,3,0,4,0,0,0,2,2,0,0,1,0,0,2,0,1,0,6,2,1,1,0,3,0,0,0,2,1,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2005,151 To 200 Miles,31% To 40%,Male,Under 30,College Graduate (4 Years),MW,Urban/City,"$70,000 to $79,999",Daily,,,,,
756,14352,7,3,2,0,0,0,1,0,0,4,1,3,0,0,0,2,0,0,1,2,5,1,1,0,0,0,2,0,0,1,1,3,0,0,0,3,0,0,2,2,1,2,1,0,0,0,3,0,0,1,1,1,0,0,0,1,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2005,151 To 200 Miles,31% To 40%,Male,Under 30,College Graduate (4 Years),MW,Urban/City,"$70,000 to $79,999",Daily,,,,,
756,14353,8,0,0,2,3,0,0,3,0,0,2,1,1,0,3,0,1,0,2,0,6,0,0,2,6,0,0,3,0,0,1,2,1,0,2,0,1,0,1,0,1,0,0,5,1,0,0,3,0,0,1,3,2,0,2,0,4,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2005,151 To 200 Miles,31% To 40%,Male,Under 30,College Graduate (4 Years),MW,Urban/City,"$70,000 to $79,999",Daily,,,,,
756,14354,9,0,0,5,0,2,0,0,2,0,2,2,0,1,2,1,0,3,0,0,2,0,0,5,0,2,0,0,1,0,1,1,0,3,1,3,0,2,0,0,9,0,0,2,0,1,0,0,1,0,1,1,0,4,3,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2005,151 To 200 Miles,31% To 40%,Male,Under 30,College Graduate (4 Years),MW,Urban/City,"$70,000 to $79,999",Daily,,,,,
756,14355,10,3,2,0,2,1,0,0,1,0,0,0,2,0,0,0,1,2,3,0,12,2,1,0,3,2,0,0,1,0,0,0,1,0,0,0,2,2,3,0,9,3,1,0,1,2,0,0,2,0,0,0,2,0,0,0,2,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2005,151 To 200 Miles,31% To 40%,Male,Under 30,College Graduate (4 Years),MW,Urban/City,"$70,000 to $79,999",Daily,,,,,
